0.3	0.878606	0.878582	-0.728037	-0.727973
0.31	0.871254	0.871231	-0.742217	-0.742153
0.32	0.863764	0.863742	-0.755631	-0.755568
0.33	0.856144	0.856123	-0.768286	-0.768223
0.34	0.848401	0.848382	-0.780188	-0.780126
0.35	0.840543	0.840525	-0.791345	-0.791283
0.36	0.832576	0.83256	-0.801766	-0.801705
0.37	0.82451	0.824494	-0.811461	-0.811402
0.38	0.81635	0.816335	-0.820443	-0.820385
0.39	0.808103	0.80809	-0.828724	-0.828667
0.4	0.799777	0.799765	-0.836319	-0.836263
0.41	0.791379	0.791368	-0.843241	-0.843186
0.42	0.782915	0.782905	-0.849506	-0.849453
0.43	0.774391	0.774382	-0.855131	-0.85508
0.44	0.765814	0.765806	-0.860133	-0.860083
0.45	0.75719	0.757184	-0.864529	-0.86448
0.46	0.748526	0.74852	-0.868336	-0.868289
0.47	0.739826	0.739821	-0.871574	-0.871528
0.48	0.731096	0.731092	-0.87426	-0.874215
0.49	0.722342	0.722339	-0.876413	-0.876371
0.5	0.713569	0.713567	-0.878054	-0.878013
0.51	0.704783	0.704781	-0.8792	-0.87916
0.52	0.695987	0.695986	-0.879871	-0.879833
0.53	0.687187	0.687187	-0.880086	-0.88005
0.54	0.678387	0.678387	-0.879865	-0.87983
0.55	0.669591	0.669592	-0.879226	-0.879192
0.56	0.660804	0.660806	-0.878187	-0.878156
0.57	0.652028	0.652031	-0.876769	-0.876739
0.58	0.643269	0.643273	-0.87499	-0.874961
0.59	0.63453	0.634534	-0.872866	-0.872839
0.6	0.625813	0.625818	-0.870417	-0.870392
0.61	0.617123	0.617127	-0.86766	-0.867636
0.62	0.608461	0.608466	-0.864613	-0.86459
0.63	0.599831	0.599837	-0.861291	-0.86127
0.64	0.591236	0.591242	-0.857712	-0.857692
0.65	0.582678	0.582684	-0.853892	-0.853873
0.66	0.574159	0.574166	-0.849846	-0.849828
0.67	0.565682	0.565689	-0.845589	-0.845573
0.68	0.557248	0.557255	-0.841137	-0.841122
0.69	0.548859	0.548867	-0.836503	-0.836489
0.7	0.540518	0.540526	-0.831701	-0.831689
0.71	0.532226	0.532234	-0.826746	-0.826734
0.72	0.523984	0.523992	-0.821649	-0.821639
0.73	0.515793	0.515802	-0.816424	-0.816414
0.74	0.507656	0.507665	-0.811082	-0.811074
0.75	0.499572	0.499581	-0.805636	-0.805628
0.76	0.491543	0.491553	-0.800095	-0.800088
0.77	0.48357	0.48358	-0.794472	-0.794466
0.78	0.475654	0.475664	-0.788776	-0.788771
0.79	0.467795	0.467805	-0.783017	-0.783012
0.8	0.459994	0.460004	-0.777205	-0.777201
0.81	0.452251	0.452261	-0.771348	-0.771345
0.82	0.444567	0.444577	-0.765456	-0.765454
0.83	0.436942	0.436952	-0.759536	-0.759535
0.84	0.429376	0.429386	-0.753597	-0.753596
0.85	0.42187	0.42188	-0.747646	-0.747646
0.86	0.414424	0.414433	-0.74169	-0.74169
0.87	0.407036	0.407046	-0.735736	-0.735737
0.88	0.399709	0.399719	-0.729791	-0.729792
0.89	0.392441	0.39245	-0.72386	-0.723862
0.9	0.385232	0.385241	-0.717949	-0.717951
0.91	0.378081	0.378091	-0.712065	-0.712067
0.92	0.37099	0.371	-0.706211	-0.706214
0.93	0.363957	0.363967	-0.700393	-0.700397
0.94	0.356982	0.356992	-0.694617	-0.69462
0.95	0.350065	0.350074	-0.688885	-0.688889
0.96	0.343204	0.343214	-0.683202	-0.683207
0.97	0.3364	0.33641	-0.677573	-0.677577
0.98	0.329653	0.329662	-0.672	-0.672005
0.99	0.32296	0.322969	-0.666488	-0.666493
1	0.316323	0.316332	-0.661039	-0.661044
1.01	0.309739	0.309748	-0.655656	-0.655662
1.02	0.303209	0.303218	-0.650343	-0.650349
1.03	0.296732	0.296741	-0.645102	-0.645108
1.04	0.290307	0.290316	-0.639935	-0.639941
1.05	0.283933	0.283942	-0.634845	-0.634852
1.06	0.27761	0.277618	-0.629834	-0.629841
1.07	0.271336	0.271344	-0.624904	-0.624911
1.08	0.265111	0.26512	-0.620056	-0.620064
1.09	0.258935	0.258943	-0.615294	-0.615301
1.1	0.252805	0.252813	-0.610617	-0.610624
1.11	0.246722	0.24673	-0.606028	-0.606035
1.12	0.240684	0.240692	-0.601527	-0.601535
1.13	0.234691	0.234699	-0.597117	-0.597125
1.14	0.228742	0.228749	-0.592798	-0.592806
1.15	0.222835	0.222842	-0.588572	-0.58858
1.16	0.21697	0.216977	-0.584439	-0.584446
1.17	0.211146	0.211153	-0.5804	-0.580407
1.18	0.205362	0.205368	-0.576455	-0.576463
